"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000121904",888.443460555289,0.438444452089258,0.299062000674826,1.46606540148838,0.142630470310305,0.410068976403403
"ENSG00000121905",2.78040057044752,-0.689868089533296,0.98213418714499,-0.702417346390013,0.482418930630246,NA
"ENSG00000121931",255.087463566057,0.160727920667352,0.255054472777591,0.630170954921883,0.528582740269832,0.802609082423205
"ENSG00000121933",1.01813214817639,-0.60833674677333,1.72911392605929,-0.351819933669582,0.724973308226381,NA
"ENSG00000121940",942.706207520245,0.110867402776012,0.147394096417613,0.752183469152594,0.451940733385254,0.752765613836629
"ENSG00000121957",583.809104607958,0.515076784259682,0.295824904342939,1.74115423244614,0.0816565472414598,0.291193403389002
"ENSG00000121964",419.135142146323,0.327491081608355,0.190048251927821,1.72319965212168,0.0848524266347497,0.298160711725296
"ENSG00000121966",0,NA,NA,NA,NA,NA
"ENSG00000121988",115.203996365818,-0.365780755896432,0.271263150950892,-1.3484351067007,0.177518478859488,0.465291671365246
"ENSG00000121989",239.616196073328,-0.105173895132842,0.214852283431944,-0.489517232271615,0.624475557619427,0.864993574471901
"ENSG00000122008",672.653665993663,0.110816994722288,0.0948618604378659,1.16819335200444,0.242728781479876,0.554045840553625
"ENSG00000122012",2.83713154023079,-1.34098424870952,1.13827375620208,-1.17808588786567,0.238762367459848,NA
"ENSG00000122025",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000122026",8732.20152478677,-0.0713397986954163,0.109823996696965,-0.649582976772032,0.515961632068104,0.796230423990656
"ENSG00000122033",437.682459951516,-0.176555228684517,0.133585965309815,-1.32166001327345,0.186281389612721,0.478894435604443
"ENSG00000122034",724.538118173001,0.0979089576426143,0.118739146933546,0.824571846531881,0.409614710521496,0.723251437877652
"ENSG00000122035",924.700573288937,2.25826576594863,0.404237491627266,5.58648273038193,2.31714578666618e-08,1.05273038663707e-06
"ENSG00000122042",1114.6270161637,-0.00373474920154619,0.179219163592951,-0.0208390058667425,0.9833740823052,0.99540468611087
"ENSG00000122068",1289.09613809038,-0.148622477995231,0.121049846804581,-1.2277791498172,0.219529884704545,0.52454303011487
"ENSG00000122085",488.337995127163,-0.46656829422317,0.111448773662245,-4.18639235669963,2.83423250930458e-05,0.000571060877442645
"ENSG00000122121",379.988856447957,0.239432950026317,0.474338386670645,0.50477245096456,0.613718667352353,0.858373539179745
"ENSG00000122122",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000122126",1275.43759448972,0.0726457565741936,0.0869878221145255,0.835125593540558,0.403646997849959,0.718746650038864
"ENSG00000122133",1.31490538700146,1.230747492238,1.77138401997754,0.694794284219412,0.487184230723728,NA
"ENSG00000122136",0,NA,NA,NA,NA,NA
"ENSG00000122140",480.743482710186,-0.0280335428750361,0.138026869097186,-0.203102070331665,0.839055253564824,0.958509334335016
"ENSG00000122145",0,NA,NA,NA,NA,NA
"ENSG00000122176",15004.3489277945,-0.100958508848325,0.194460706253983,-0.519171768904633,0.603640964025124,0.853288855228774
"ENSG00000122180",0.456613074189262,2.37552156942354,3.09356955469178,0.767890143546561,0.442552453645325,NA
"ENSG00000122188",5.64929576538941,0.422460909823544,0.802250794213779,0.526594567273147,0.598475165466437,NA
"ENSG00000122194",14.8125282935459,-0.233714652665418,0.492853204661895,-0.474207432263223,0.635351993920436,0.871090431264425
"ENSG00000122203",2537.21727415773,0.141969712766636,0.145642180771176,0.974784310526702,0.329667261266595,0.654312612814653
"ENSG00000122218",7088.74080084714,-0.0387893153677345,0.0809931003063686,-0.478921231821083,0.631994665873434,0.869486552035882
"ENSG00000122223",0,NA,NA,NA,NA,NA
"ENSG00000122224",7.24584450711366,0.122220243452734,0.638192495731346,0.19150999779882,0.848126048392932,0.960284656687831
"ENSG00000122254",1.75264608044045,0.964591078347149,1.38881452579195,0.694542763222543,0.487341892635217,NA
"ENSG00000122257",1254.03443691762,0.0446387887180285,0.149629758972411,0.298328280581264,0.765452621668909,0.930149841994132
"ENSG00000122299",1477.79900026461,0.502700462500586,0.123329986695716,4.07606029943768,4.5805145475409e-05,0.000852643697547457
"ENSG00000122304",0,NA,NA,NA,NA,NA
"ENSG00000122335",974.047810424808,-0.306344604992791,0.195622172343224,-1.56600144719435,0.117348278354736,0.364557149078467
"ENSG00000122359",7948.2686251859,0.361917768383427,0.148229451800782,2.44160498461425,0.0146221361470667,0.0899991640464119
"ENSG00000122367",13.0852607655998,0.66699309809017,0.480569102300265,1.38792339103279,0.165160374270338,0.445925478458489
"ENSG00000122375",0,NA,NA,NA,NA,NA
"ENSG00000122376",411.662012045565,0.440073541627081,0.113685941769767,3.87095831530606,0.000108408330701353,0.00180116857713829
"ENSG00000122378",109.217924787709,0.246035787329181,0.396373757239031,0.620716641391601,0.534786078076918,0.806836861473957
"ENSG00000122386",182.089435009447,-0.216559774001983,0.231860148646534,-0.93401033021903,0.350298564336982,0.672397856672287
"ENSG00000122390",634.67954578688,-0.280576258646199,0.110624506617329,-2.53629387579341,0.011203267434066,0.0743939513385973
"ENSG00000122406",12682.7173188445,0.0223309892522536,0.130781626133759,0.170750203315366,0.864420185908736,0.965406396564789
"ENSG00000122417",568.904627005718,-0.246831982646887,0.158128250892267,-1.56096068383792,0.118533027648496,0.367103154952966
"ENSG00000122420",1769.32760844432,-0.706613954146323,0.248183276170482,-2.84714572653532,0.00441131637701499,0.0366084629987266
"ENSG00000122432",13.0506341235265,0.216556714839505,0.526410851818373,0.411383454751087,0.680791383967083,0.893910634693914
"ENSG00000122435",263.827643141327,-0.210555887452871,0.194288358110175,-1.08372879106566,0.278485066184409,0.598540066743798
"ENSG00000122477",20.6996626439421,0.242461300009979,0.374608966891831,0.647238377718785,0.517477676687761,0.797259648833151
"ENSG00000122481",182.694619758292,0.184297556617749,0.161497485599855,1.14117910835086,0.253795396336776,0.568890781781794
"ENSG00000122482",657.242113814203,0.0517700586289019,0.128372934383606,0.40327861069376,0.686743275025745,0.896937801870965
"ENSG00000122483",107.715944080378,0.161960684070611,0.332217972447676,0.487513312050328,0.625894611413194,0.866064949800755
"ENSG00000122484",864.249572937255,0.0186612263638504,0.152677723431466,0.122226255045171,0.9027198338216,0.975943200948485
"ENSG00000122490",739.95887257914,0.40001143027425,0.108036806983564,3.70254769131694,0.000213445220684611,0.00313787887044845
"ENSG00000122507",550.92549346423,-0.364144927939827,0.130275647910633,-2.79518800159507,0.00518695415499348,0.0413240597583812
"ENSG00000122512",264.631856569963,-0.180155434983753,0.12871816613164,-1.39961157308214,0.161629666452623,0.441190821704094
"ENSG00000122515",1041.46191179076,-0.0279657123525225,0.131551355808848,-0.212583991860626,0.831651458695528,0.954959022003369
"ENSG00000122543",1.48627481878379,-0.957450027144696,1.3928791859338,-0.687389141006375,0.491837538720027,NA
"ENSG00000122545",8769.40202093994,0.241655507695477,0.157392905462007,1.53536467851666,0.124694274876344,0.378933493162433
"ENSG00000122547",214.807511679256,-0.117764622874776,0.233921874225003,-0.503435701620198,0.614657976086297,0.858865701945778
"ENSG00000122550",756.280580971887,-0.0749737270057102,0.10900648121739,-0.687791461281935,0.491584113976441,0.779852762387364
"ENSG00000122557",832.612519788382,0.212848019298072,0.132076800615192,1.61154735961699,0.107060473504217,0.346310055383814
"ENSG00000122565",2061.45426639219,0.0197027104653226,0.109839641988057,0.179377045561246,0.857641654046613,0.963301437142236
"ENSG00000122566",8038.64422145851,0.234601188788212,0.136785568216685,1.71510190619361,0.086326544910462,0.301038556330217
"ENSG00000122574",4.57782367897236,0.093144956844229,0.87408208652213,0.106563168700599,0.915135539270653,NA
"ENSG00000122584",0,NA,NA,NA,NA,NA
"ENSG00000122585",0,NA,NA,NA,NA,NA
"ENSG00000122591",3826.99820933663,0.167585196707516,0.193188431920137,0.867470143226768,0.385684463862102,0.702965008192905
"ENSG00000122592",2.14367618961017,2.20687649120567,1.66149160129731,1.32825016357742,0.184095477515002,NA
"ENSG00000122641",880.83390174265,0.983722090387717,0.349979634719302,2.81079809451399,0.00494187868217777,0.0398796963599925
"ENSG00000122642",6739.98552475835,-0.00669163253918205,0.194516080078339,-0.0344014363053536,0.972557038145124,0.993270586762772
"ENSG00000122643",246.90185547564,0.0675296720595924,0.196669245658655,0.343366711116586,0.731322599566612,0.915391187549989
"ENSG00000122644",205.871837233269,0.0104114053994903,0.279618738378366,0.0372342907341284,0.970298197508223,0.993270586762772
"ENSG00000122674",1056.48529242669,0.257066133108449,0.260734596370355,0.985930278095145,0.324167327701084,0.648697664727702
"ENSG00000122678",401.723158634483,0.295290990242029,0.198549169149723,1.48724364602783,0.136950472366475,0.399835173600435
"ENSG00000122679",8.7919006324771,-3.04548154795473,1.28791209093613,-2.36466570147741,0.018046352371412,0.104855305342998
"ENSG00000122687",324.945842701491,-0.0862300996658247,0.156639365979487,-0.550500821594981,0.581975913519663,0.839043739147145
"ENSG00000122691",443.984488486628,-0.1836896284023,0.171360603352599,-1.07194783870089,0.283743461394089,0.604559977270248
"ENSG00000122692",1233.9307719989,-0.0073346999319128,0.0917307033137992,-0.0799590504263519,0.936269824671352,0.985344038096411
"ENSG00000122694",1231.77273343536,-0.207406831240667,0.190059805572379,-1.09127140594533,0.275153475839229,0.594557752508709
"ENSG00000122696",276.162411025981,0.137960292573765,0.155036885793822,0.88985464244447,0.373543941560592,0.692895075322024
"ENSG00000122705",2280.77012725906,-0.105002615447534,0.0827141128477463,-1.26946432516075,0.204275506551161,0.502741977719795
"ENSG00000122707",11585.1108749004,-0.246319227111633,0.236630035628356,-1.04094658337665,0.297900340158795,0.620371768842924
"ENSG00000122711",0.237592065649371,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000122718",0,NA,NA,NA,NA,NA
"ENSG00000122728",1.07693534698456,0.495009496197306,1.64817025291153,0.300338812281595,0.763918731009019,NA
"ENSG00000122729",3070.66970083791,0.0382986065786299,0.176339700083174,0.217186524421702,0.82806298600659,0.953651056494378
"ENSG00000122733",11.2409762549608,-1.8478102156674,0.94199356379751,-1.96159537249726,0.0498096114606748,0.210701730963186
"ENSG00000122735",1.23191871391741,-1.89968922992402,1.63026719587234,-1.16526250097764,0.243912753119451,NA
"ENSG00000122741",1036.28612646979,0.097586437672051,0.138139382409836,0.706434587802984,0.479917917783726,0.772255401825042
"ENSG00000122756",0.54729712851673,-1.32571823344213,3.47229139873345,-0.381799244707887,0.702610279042628,NA
"ENSG00000122778",262.058970738089,-0.433012531302332,0.374637587837099,-1.15581710260908,0.247755975970448,0.561298684537642
"ENSG00000122779",276.877576232679,-0.29068870104199,0.140675858415458,-2.0663723279619,0.0387933367391256,0.176896295655049
"ENSG00000122783",676.766166402757,0.245683167225229,0.244492366440973,1.00487050291831,0.314959209581221,0.637970902732339
"ENSG00000122786",23002.7887723344,0.738522794458481,0.189032583971701,3.90685446361481,9.35054342287118e-05,0.00159644150605135
"ENSG00000122787",2.4860412671236,0.0169482174606348,1.0548941853079,0.0160662725197296,0.987181520671132,NA
"ENSG00000122824",9.15987739542651,0.603925346755306,0.857671448694679,0.704145331728649,0.481342271930091,0.772998650988308
"ENSG00000122852",0,NA,NA,NA,NA,NA
"ENSG00000122859",0,NA,NA,NA,NA,NA
"ENSG00000122861",839.204178735301,-0.528255280985707,0.301478125240733,-1.75221761301551,0.0797363961871019,0.286272796302201
"ENSG00000122862",211.0623094246,0.183015353195384,0.422726206269556,0.432940637417407,0.665057896474141,0.886087587776363
"ENSG00000122863",1057.12874335915,0.857017236835097,0.229398082784387,3.73593896876904,0.000187016026604478,0.00281891167373929
"ENSG00000122870",3962.79679518024,-0.0270894438107748,0.141093782919477,-0.191996013220759,0.847745328320868,0.960284656687831
"ENSG00000122872",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000122873",234.633019595696,-0.160796201034955,0.196867386177964,-0.816774195851812,0.414057481205701,0.726427947254217
"ENSG00000122877",16.8857879787904,-2.94569512879865,0.536146501374735,-5.49419817390505,3.92489557921703e-08,1.6833092160146e-06
"ENSG00000122882",459.908859885481,-0.0795602108221662,0.108038872018367,-0.736403567862505,0.461485133994372,0.760534648255802
"ENSG00000122884",2677.51890317685,-0.34644955969702,0.181334486815863,-1.91055527153434,0.0560617570531541,0.228437101263207
"ENSG00000122912",321.73232024334,-0.146631441016094,0.17580006604244,-0.834080693580031,0.404235513699357,0.719446093016941
"ENSG00000122952",74.876207944957,0.0344637925764971,0.225099395156181,0.153104776459239,0.87831564922015,0.969197003819686
"ENSG00000122958",1356.80886586731,0.112476673682466,0.0918595510270352,1.22444179646995,0.220785610233966,0.525954827893829
"ENSG00000122965",665.028351712858,0.178312917644839,0.125523736986724,1.42055137876988,0.155447221943865,0.432121894055679
"ENSG00000122966",304.385980392181,-1.63486698250056,0.214742419482912,-7.61315340693855,2.67487982854931e-14,3.41429303829829e-12
"ENSG00000122970",577.733086521174,0.574990891707314,0.147452463779166,3.89950006239609,9.63915124743211e-05,0.00164049174087249
"ENSG00000122971",530.0002419275,0.983022201512428,0.281893023447137,3.48721720563182,0.000488074790345578,0.00621512814974499
"ENSG00000122986",89.4574545886307,-0.0328504713015746,0.305771372863181,-0.107434750983944,0.914444086738748,0.98014093482271
"ENSG00000123009",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000123064",804.341361469079,0.0341138915386187,0.151697084120232,0.224881656338105,0.822071339942905,0.951366770003267
"ENSG00000123066",3347.30586084308,0.196035147293129,0.147003171463194,1.33354365992172,0.182353457766215,0.472573422696429
"ENSG00000123080",472.302197776478,-0.134154013176904,0.201739572360148,-0.664986108612395,0.506059378122664,0.789632973306416
"ENSG00000123091",2460.53212825298,-0.0320660700685764,0.114116776793556,-0.280993478518813,0.77871540179545,0.935362132281093
"ENSG00000123094",1308.34700366374,0.73483353161108,0.223448803099637,3.28859909481553,0.00100687332583962,0.0111295832986108
"ENSG00000123095",101.600650928627,-0.12912433964214,0.359748279628059,-0.358929693216715,0.719647685746385,0.910743942376121
"ENSG00000123096",746.736915189585,0.231136921249031,0.251075900521372,0.920585849812998,0.357266692674367,0.677584480554669
"ENSG00000123104",236.172936183229,0.977482584961738,0.30915442174922,3.16179396507113,0.00156800464275931,0.0159811271669823
"ENSG00000123106",427.568984187672,-0.00518888971618012,0.126261451009576,-0.0410963890775069,0.967219053272178,0.992811195020187
"ENSG00000123119",86.6531788781767,0.285620927900995,0.262256287106503,1.08909087005035,0.27611381563603,0.595583449608798
"ENSG00000123124",876.354906452492,-0.0152547629071872,0.139227008058122,-0.109567555318138,0.912752342801284,0.979524113552972
"ENSG00000123130",916.005474644131,0.383380543110528,0.116720378740088,3.28460674347396,0.00102124805043317,0.0112496326449392
"ENSG00000123131",1520.9247366365,0.00417790175876876,0.125552044450989,0.0332762542978714,0.973454289595881,0.993431004570651
"ENSG00000123136",360.123338068936,0.220496765556794,0.222158893943634,0.992518290142093,0.3209447617953,0.644896877055699
"ENSG00000123143",2773.21287265029,0.124686337565822,0.181855786814434,0.685633048856742,0.492944535570406,0.780778704508454
"ENSG00000123144",1513.64516112709,0.173214163442965,0.0977138033755343,1.77266831767123,0.0762836839224212,0.278517704545812
"ENSG00000123146",698.862048738209,0.349778098603771,0.378429999244985,0.924287448938039,0.355336675698993,0.676051696253543
"ENSG00000123154",146.184101498839,0.486208655159215,0.161107423486545,3.01791590131053,0.00254519526172304,0.0238823660410103
"ENSG00000123159",1211.33459258128,0.246324162404829,0.104179344718917,2.3644241866699,0.0180581229496502,0.104885804044501
"ENSG00000123165",0,NA,NA,NA,NA,NA
"ENSG00000123171",0,NA,NA,NA,NA,NA
"ENSG00000123178",192.33704480058,0.592736992770174,0.186639653578759,3.17583633169384,0.00149405218418828,0.0153245161213649
"ENSG00000123179",355.656171615063,0.524724322933695,0.159688411719438,3.28592611876934,0.00101647667202123,0.011220311816141
"ENSG00000123191",98.2110233626856,-0.0262438141084943,0.280083572305313,-0.0936999406730162,0.925347517407426,0.982441569569209
"ENSG00000123200",2968.25625694627,-0.0060953731114422,0.106431268005492,-0.0572705110600362,0.954329710550276,0.990649934995638
"ENSG00000123201",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000123213",536.109436705438,0.732457193188274,0.148387422574381,4.93611372501008,7.96946470415671e-07,2.41380227564882e-05
"ENSG00000123219",46.2852321572344,-0.198012219145083,0.311788474334904,-0.635085115213047,0.52537290434741,0.800958838965214
"ENSG00000123240",5058.5375558272,-0.105290146362434,0.135976665074782,-0.774325111625064,0.438738557253156,0.744485357280281
"ENSG00000123243",13884.1691683651,-0.862132323508478,1.07924708079187,-0.798827570491005,0.424390401526522,0.734179111172894
"ENSG00000123268",427.271468204109,-0.21743424086795,0.123998646406052,-1.7535210840603,0.0795126036750167,0.285904226552623
"ENSG00000123297",288.825285352724,0.194312615356255,0.154870712094809,1.25467632148098,0.209596284844333,0.510515985029746
"ENSG00000123307",0,NA,NA,NA,NA,NA
"ENSG00000123329",1.75592566755177,0.0213244416600207,1.73716824032834,0.0122754038238635,0.990205890783708,NA
"ENSG00000123338",19.0628618232065,-1.00782502729471,1.18815128979364,-0.848229544462936,0.396310146509096,0.713251588780815
"ENSG00000123342",634.030591370302,0.35722638796035,0.146173483943937,2.4438521838705,0.0145313789143664,0.0897026058036545
"ENSG00000123349",4050.28883030001,-0.041965843933944,0.137939072616699,-0.304234638799968,0.760949136848526,0.928600814114062
"ENSG00000123352",639.100759189755,-0.56149163369775,0.136707125321268,-4.10725945979932,4.00381388774922e-05,0.000761150576319985
"ENSG00000123353",215.926624740635,0.379959728036653,0.226637979103688,1.67650510095141,0.0936392979084698,0.318191596928358
"ENSG00000123358",252.880673492217,1.38952463896758,0.234854899726233,5.91652394984022,3.28816612594819e-09,1.786607290663e-07
"ENSG00000123360",4.11898019601811,-0.943047226237656,1.20809116318213,-0.780609324012979,0.435032306165861,NA
"ENSG00000123364",0.277603421068019,1.75472365965789,3.51383759740201,0.49937528728,0.617515025505871,NA
"ENSG00000123374",356.811009427235,0.395077311535179,0.245091228749893,1.61196022211934,0.106970595959379,0.346170381443553
"ENSG00000123384",85480.3629574999,-0.122649097012304,0.116328302355403,-1.05433582824573,0.291729190870787,0.613558333565433
"ENSG00000123388",0,NA,NA,NA,NA,NA
"ENSG00000123395",599.00701513679,0.276775822690782,0.105684578614384,2.61888561528609,0.00882175225420333,0.0619564373381451
"ENSG00000123405",12.6737953619004,-2.47823501952368,0.586143813579172,-4.22803237381425,2.35743877699333e-05,0.000488591338278141
"ENSG00000123407",0,NA,NA,NA,NA,NA
"ENSG00000123411",243.779202676457,-0.571781293813126,0.142485793135473,-4.01290038277349,5.99772287714692e-05,0.0010826192708547
"ENSG00000123415",258.535000871559,-0.0830998357338725,0.151387790086251,-0.548920330275827,0.583060125541799,0.839847433067126
"ENSG00000123416",8248.07884418068,-0.767488892677154,0.248419433604361,-3.08948813521359,0.00200501714746685,0.019626713805666
"ENSG00000123427",164.603738448151,0.0286964766810264,0.280808304865219,0.102192407360601,0.91860395425355,0.981008217186771
"ENSG00000123444",417.336083888478,-0.0906578445659215,0.147083019220947,-0.616371930941503,0.537649074456277,0.809326875407268
"ENSG00000123447",0,NA,NA,NA,NA,NA
"ENSG00000123453",36.939475909679,-0.183712464422479,0.571934695271994,-0.321212309624111,0.748049504304902,0.924289062144698
"ENSG00000123454",2.09982040497985,-0.0973411093802792,1.12094495312589,-0.086838438505684,0.930799933504314,NA
"ENSG00000123472",786.046056422001,-0.0474546959296647,0.107036386458586,-0.443351064995321,0.657511825246477,0.88189164251848
"ENSG00000123473",117.534060492802,0.155454328668592,0.27478381578114,0.565733204580024,0.57157515943022,0.832893294293397
"ENSG00000123485",31.4533420937879,0.991869924517584,0.368054833411128,2.69489715791787,0.00704103593236412,0.0518265358811039
"ENSG00000123496",232.043252949407,-0.17339134903792,0.474974865880838,-0.365053735456857,0.715071294893499,0.90858770580727
"ENSG00000123500",26.0130143308651,-0.337650639242717,1.10734467390152,-0.304919188397834,NA,NA
"ENSG00000123505",545.639149603048,0.170503902115086,0.140258675525694,1.21563890059585,0.224122508599704,0.531019785770337
"ENSG00000123545",145.228087241119,0.237036273960753,0.240777049260681,0.984463738087103,0.324887552397517,0.649330993563969
"ENSG00000123552",253.746496975252,0.0479612920769323,0.205059198826328,0.233889980802824,0.815070391669476,0.948536693865426
"ENSG00000123560",8.91260386438682,-0.923798724965871,0.698834082913544,-1.32191423909151,0.186196710330875,0.478829819675642
"ENSG00000123561",0,NA,NA,NA,NA,NA
"ENSG00000123562",5008.55293511073,1.00454522295556,0.0890333411631129,11.2827982173015,1.5958755042893e-29,1.2222126540707e-26
"ENSG00000123569",0,NA,NA,NA,NA,NA
"ENSG00000123570",58.9169721437906,-0.38741536821203,0.326651714811628,-1.18601969818356,0.235614520542661,0.546027661897911
"ENSG00000123572",106.125165831616,1.32646907237197,0.593339704814113,2.2355980252283,0.0253781140740966,0.132331956653222
"ENSG00000123575",673.36197378036,0.219220637936361,0.127045099901719,1.72553398837066,0.0844312840329069,0.297135304398521
"ENSG00000123576",0,NA,NA,NA,NA,NA
"ENSG00000123584",0,NA,NA,NA,NA,NA
"ENSG00000123594",0,NA,NA,NA,NA,NA
"ENSG00000123595",566.248780678842,0.112847233799879,0.134775159932377,0.837299943524455,0.402423991005822,0.71776751142608
"ENSG00000123600",536.881996398861,-0.217473905335759,0.180715900706244,-1.20340216044002,0.228820732262675,0.537332913886959
"ENSG00000123607",439.384022775285,0.24368155590955,0.108629005839799,2.24324575214212,0.0248809714368981,0.130430464022044
"ENSG00000123609",233.58219947317,-0.359220143416849,0.167117435222239,-2.14950727875367,0.031594209723184,0.154165556728752
"ENSG00000123610",319.899107608552,-2.42972700382079,0.488625332304094,-4.9725768256089,6.60687753176038e-07,2.031709585914e-05
"ENSG00000123612",22.5965523893058,-1.60634477735697,0.476202586941854,-3.37323824230528,0.00074289643558161,0.00864544383028873
"ENSG00000123636",720.608395054532,-0.371213190810565,0.135584848662794,-2.7378663211388,0.00618392067461488,0.0469575052926493
"ENSG00000123643",807.966834561246,0.885265216573214,0.189364793985232,4.6749197564266,2.94068578565242e-06,7.77879103464604e-05
"ENSG00000123684",1057.34175860397,0.202024927521093,0.108947082553478,1.85433994913931,0.0636905401610119,0.247962952653003
"ENSG00000123685",43.7815042516856,2.01829227917897,0.506979147947618,3.98101635412332,6.86212272912623e-05,0.00121948640721035
"ENSG00000123689",42.2870627629486,-2.68846273713982,0.511582122714307,-5.25519289625606,1.47869405109926e-07,5.50505472773829e-06
"ENSG00000123700",866.947943374376,-0.17306812713687,0.245939860825522,-0.703701004611248,0.481618994588636,0.773012553021362
"ENSG00000123728",594.829239563622,-0.00445790237024281,0.127958432325655,-0.0348386760389298,0.972208380319349,0.993270586762772
"ENSG00000123737",490.389798690318,0.689672016492973,0.217730589445165,3.16754764799214,0.00153730515827495,0.0157180412336529
"ENSG00000123739",616.041452149393,-0.368403618201197,0.189023258384737,-1.94898565049255,0.0512971383915921,0.214567458192972
"ENSG00000123810",51.3696044961378,-0.247073202961381,0.280734581948811,-0.880095359988218,0.378807652550659,0.696270111539686
"ENSG00000123815",396.76613807222,-0.160909916954287,0.166702215258065,-0.96525362128625,0.334417795419595,0.658475781228908
"ENSG00000123836",336.509742485711,-0.00413355488932158,0.148774001639502,-0.0277841211755379,0.977834330540635,0.994393433725667
"ENSG00000123838",4.23826496296891,0.0306453431963964,0.972497541333118,0.0315120006929655,0.974861221729641,NA
"ENSG00000123843",37.1161341984595,0.551470657915487,0.326857539256363,1.68718965201214,0.091566890525452,0.313267453801499
"ENSG00000123870",36.4864392388561,0.0147160156235079,0.605509177770692,0.0243035385156142,0.980610490638647,0.995102366840687
"ENSG00000123892",33.7488800244852,-0.0170748529329113,0.513298941200526,-0.033264929191118,0.973463320723902,0.993431004570651
"ENSG00000123901",6.13743195678306,-0.27595816483546,0.713189851598592,-0.386935069556737,0.69880427771339,0.902430480043717
"ENSG00000123908",1665.21035051427,0.422451691739699,0.186745365526687,2.26218032532287,0.0236862643773213,0.1262247150366
"ENSG00000123933",3525.06022052856,-0.248745227750668,0.177810430092508,-1.39893496473326,0.161832486358239,0.44126016107203
"ENSG00000123965",11.6543572480586,0.124663743507989,0.794967566112793,0.156816137943294,0.875389753971709,0.96856822229238
"ENSG00000123975",250.574306816973,0.0841717884009583,0.220126616367024,0.38237896802364,0.702180288359758,0.903271987574679
"ENSG00000123977",5.15913056438694,0.863161159127222,1.10034028543488,0.784449293143966,0.432776524211434,NA
"ENSG00000123983",2741.06482443159,-0.322412282598922,0.224995518132368,-1.4329720221771,0.151865832962612,0.425872776936767
"ENSG00000123989",3031.71003166869,0.294638848568741,0.156559868327621,1.88195641524284,0.0598419336169786,0.238581511740671
"ENSG00000123992",1737.96481407384,-0.03988709227408,0.140242992298459,-0.284414155890186,0.776093011920761,0.934204319341486
"ENSG00000123999",17.3457240140946,0.67260238089941,0.437189050894713,1.53847032427487,0.123933659023284,0.37764779046447
"ENSG00000124003",0.348527243331676,-0.638440052841292,3.36434358419191,-0.189766602864565,0.849492027366681,NA
"ENSG00000124006",1621.40788852432,0.37731349021132,0.135435766048333,2.78592207376497,0.00533757014660103,0.0421838529080022
"ENSG00000124019",2.94691031313545,0.264160295521217,1.05489954760527,0.250412748892431,0.802268171437105,NA
"ENSG00000124067",1855.6507221087,0.091907217350032,0.145082811271763,0.633481089485337,0.526419526106866,0.801287643230809
"ENSG00000124074",256.034189983172,0.0592603356537861,0.14140960760559,0.419068666247,0.675165949592353,0.891006315524231
"ENSG00000124089",0,NA,NA,NA,NA,NA
"ENSG00000124091",5.13431816248502,-0.693808746577634,0.756410093858029,-0.917238879030421,0.359017477747817,NA
"ENSG00000124092",10.9109308214682,-0.121855768881509,0.681730677765203,-0.178744734329644,0.858138141869895,0.963585509537337
"ENSG00000124097",0.547605933141717,-1.52028737913456,2.43132376995033,-0.625292031412838,0.531779408967954,NA
"ENSG00000124098",2784.50851116578,-0.0221830647446828,0.162458471806489,-0.136546063113938,0.891389612423502,0.971982634237274
"ENSG00000124102",0.245348050780833,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000124103",2.61958914657281,-1.06357665293386,1.22677587496495,-0.866968999503878,0.385958995547631,NA
"ENSG00000124104",1085.13412436592,-0.793079516262439,0.234204912498556,-3.38626336997661,0.000708513505052121,0.008317534818798
"ENSG00000124107",13.4903748930105,-0.0729381355201244,0.756751561910609,-0.0963831978568683,0.923216236159347,0.982441569569209
"ENSG00000124116",14.5713190884006,-0.13137642069366,0.838272426465262,-0.156722822492962,0.875463299599847,0.96856822229238
"ENSG00000124120",887.81773661478,0.175996257255655,0.136034547011969,1.29376148281047,0.195747820882599,0.4916009061922
"ENSG00000124126",206.034239771809,-0.763053786823795,0.368387534463167,-2.07133443843521,0.0383275530779754,0.175518803004863
"ENSG00000124134",26.6046509285612,-2.57000811978541,0.785263416099566,-3.2727974678239,0.00106488752522026,0.0116586698898008
"ENSG00000124140",9.51820681859857,0.412149622523032,0.578443295115901,0.712515169599209,0.476145821229527,0.769478822632083
"ENSG00000124143",0,NA,NA,NA,NA,NA
"ENSG00000124145",5523.07432913757,-0.382616721368242,0.182513304110509,-2.09637715580763,0.0360487472331221,0.168293759579188
"ENSG00000124151",1617.04029497027,1.35122338801386,0.203024726686095,6.65546216990132,2.82411190929986e-11,2.29394908269039e-09
"ENSG00000124155",4893.53568371922,-0.0532339965095253,0.0941219306233535,-0.565585471493897,0.571675606465538,0.832964194490419
"ENSG00000124157",0,NA,NA,NA,NA,NA
